# Region type : patch rightWall
# Faces       : 100
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
50.8          	-4.533057e+02	(-4.675144e-07 3.319331e-06 -4.629995e-01)	3.130000e+02
51.2          	-4.535511e+02	(-4.669874e-07 3.242479e-06 -4.629565e-01)	3.130000e+02
51.6          	-4.537900e+02	(-4.649759e-07 3.158391e-06 -4.629130e-01)	3.130000e+02
52            	-4.540233e+02	(-4.646182e-07 3.074926e-06 -4.628694e-01)	3.130000e+02
52.4          	-4.542512e+02	(-4.627306e-07 2.991037e-06 -4.628259e-01)	3.130000e+02
52.8          	-4.544738e+02	(-4.624837e-07 2.906305e-06 -4.627826e-01)	3.130000e+02
53.2          	-4.546913e+02	(-4.606560e-07 2.820973e-06 -4.627398e-01)	3.130000e+02
53.6          	-4.549037e+02	(-4.604270e-07 2.738182e-06 -4.626973e-01)	3.130000e+02
54            	-4.551111e+02	(-4.586308e-07 2.656488e-06 -4.626556e-01)	3.130000e+02
54.4          	-4.553138e+02	(-4.584427e-07 2.576648e-06 -4.626146e-01)	3.130000e+02
54.8          	-4.555119e+02	(-4.566530e-07 2.497625e-06 -4.625744e-01)	3.130000e+02
55.2          	-4.557055e+02	(-4.564764e-07 2.420638e-06 -4.625351e-01)	3.130000e+02
55.6          	-4.558946e+02	(-4.546873e-07 2.344635e-06 -4.624966e-01)	3.130000e+02
56            	-4.560794e+02	(-4.545414e-07 2.270747e-06 -4.624589e-01)	3.130000e+02
56.4          	-4.562599e+02	(-4.527686e-07 2.197892e-06 -4.624220e-01)	3.130000e+02
56.8          	-4.564363e+02	(-4.526524e-07 2.127174e-06 -4.623860e-01)	3.130000e+02
57.2          	-4.566085e+02	(-4.508720e-07 2.057494e-06 -4.623508e-01)	3.130000e+02
57.6          	-4.567767e+02	(-4.507689e-07 1.989481e-06 -4.623161e-01)	3.130000e+02
58            	-4.569407e+02	(-4.489909e-07 1.922412e-06 -4.622821e-01)	3.130000e+02
58.4          	-4.571008e+02	(-4.488993e-07 1.857297e-06 -4.622489e-01)	3.130000e+02
58.8          	-4.572571e+02	(-4.471120e-07 1.793082e-06 -4.622165e-01)	3.130000e+02
59.2          	-4.574098e+02	(-4.470495e-07 1.730858e-06 -4.621848e-01)	3.130000e+02
59.6          	-4.575589e+02	(-4.452816e-07 1.669548e-06 -4.621539e-01)	3.130000e+02
60            	-4.577046e+02	(-4.452551e-07 1.610134e-06 -4.621236e-01)	3.130000e+02
60.4          	-4.578467e+02	(-4.435251e-07 1.551427e-06 -4.620940e-01)	3.130000e+02
60.8          	-4.579854e+02	(-4.435214e-07 1.494566e-06 -4.620650e-01)	3.130000e+02
61.2          	-4.581209e+02	(-4.418363e-07 1.438450e-06 -4.620368e-01)	3.130000e+02
61.6          	-4.582533e+02	(-4.418319e-07 1.384137e-06 -4.620092e-01)	3.130000e+02
