# Region type : patch rightWall
# Faces       : 256
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
178.4         	-2.768078e+02	(-5.952046e-06 -3.236279e-07 -3.051702e-01)	3.130000e+02
178.8         	-2.768303e+02	(-5.935758e-06 8.764899e-07 -3.052117e-01)	3.130000e+02
179.2         	-2.768458e+02	(-5.934694e-06 1.036720e-06 -3.051960e-01)	3.130000e+02
179.6         	-2.768593e+02	(-5.910767e-06 -3.672972e-07 -3.051148e-01)	3.130000e+02
180           	-2.768740e+02	(-5.903480e-06 -3.377669e-07 -3.051168e-01)	3.130000e+02
180.4         	-2.768969e+02	(-5.922005e-06 8.650107e-07 -3.051668e-01)	3.130000e+02
180.8         	-2.769084e+02	(-5.924574e-06 -2.966689e-07 -3.050935e-01)	3.130000e+02
181.2         	-2.769240e+02	(-5.928427e-06 -3.032357e-07 -3.050956e-01)	3.130000e+02
181.6         	-2.769419e+02	(-5.925783e-06 -3.836197e-07 -3.051235e-01)	3.130000e+02
182           	-2.769645e+02	(-5.906012e-06 -1.784022e-07 -3.051214e-01)	3.130000e+02
182.4         	-2.769833e+02	(-5.910729e-06 -3.039958e-07 -3.050691e-01)	3.130000e+02
182.8         	-2.769852e+02	(-5.914555e-06 -4.148863e-07 -3.050497e-01)	3.130000e+02
183.2         	-2.770066e+02	(-5.916759e-06 1.007236e-06 -3.051386e-01)	3.130000e+02
183.6         	-2.770259e+02	(-5.918705e-06 -2.145045e-07 -3.050933e-01)	3.130000e+02
184           	-2.770522e+02	(-5.923450e-06 9.580797e-07 -3.051644e-01)	3.130000e+02
184.4         	-2.770630e+02	(-5.934023e-06 8.659685e-07 -3.051853e-01)	3.130000e+02
184.8         	-2.770814e+02	(-5.937733e-06 1.022022e-06 -3.051981e-01)	3.130000e+02
185.2         	-2.770923e+02	(-5.928728e-06 -2.643178e-07 -3.051041e-01)	3.130000e+02
185.6         	-2.771094e+02	(-5.919146e-06 1.299849e-06 -3.051666e-01)	3.130000e+02
186           	-2.771245e+02	(-5.909361e-06 -2.745946e-07 -3.051189e-01)	3.130000e+02
186.4         	-2.771367e+02	(-5.903875e-06 -1.382889e-07 -3.051098e-01)	3.130000e+02
186.8         	-2.771506e+02	(-5.881298e-06 -2.870632e-07 -3.050456e-01)	3.130000e+02
187.2         	-2.771758e+02	(-5.885858e-06 1.106088e-06 -3.051578e-01)	3.130000e+02
187.6         	-2.771917e+02	(-5.886241e-06 9.893861e-07 -3.051593e-01)	3.130000e+02
188           	-2.771920e+02	(-5.872960e-06 -3.719646e-07 -3.050613e-01)	3.130000e+02
188.4         	-2.772095e+02	(-5.864201e-06 9.891343e-07 -3.050911e-01)	3.130000e+02
188.8         	-2.772316e+02	(-5.885279e-06 1.065661e-06 -3.051291e-01)	3.130000e+02
189.2         	-2.772325e+02	(-5.891705e-06 -3.707451e-07 -3.050252e-01)	3.130000e+02
189.6         	-2.772491e+02	(-5.906518e-06 9.054773e-07 -3.050980e-01)	3.130000e+02
190           	-2.772653e+02	(-5.919299e-06 1.078758e-06 -3.051068e-01)	3.130000e+02
190.4         	-2.772762e+02	(-5.930137e-06 1.025420e-06 -3.051112e-01)	3.130000e+02
190.8         	-2.772894e+02	(-5.923126e-06 9.824763e-07 -3.050944e-01)	3.130000e+02
191.2         	-2.773028e+02	(-5.920684e-06 -3.889312e-07 -3.050363e-01)	3.130000e+02
191.6         	-2.773161e+02	(-5.914270e-06 -3.834231e-07 -3.049749e-01)	3.130000e+02
192           	-2.773221e+02	(-5.920400e-06 -3.347068e-07 -3.050196e-01)	3.130000e+02
