# Region type : patch leftWall
# Faces       : 1296
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
167.6         	-3.329798e+02	(-8.770784e-07 -3.530814e-03 2.762524e-01)	3.730000e+02
168           	-3.329485e+02	(-1.420889e-05 -3.535705e-03 2.760916e-01)	3.730000e+02
168.4         	-3.329697e+02	(-2.210314e-05 -3.527486e-03 2.761752e-01)	3.730000e+02
168.8         	-3.329489e+02	(1.067636e-04 -3.530864e-03 2.759614e-01)	3.730000e+02
169.2         	-3.329670e+02	(5.852664e-05 -3.520134e-03 2.760604e-01)	3.730000e+02
169.6         	-3.329547e+02	(-1.571227e-04 -3.528382e-03 2.760166e-01)	3.730000e+02
170           	-3.329079e+02	(-1.668006e-04 -3.536278e-03 2.760692e-01)	3.730000e+02
170.4         	-3.329605e+02	(-7.792507e-05 -3.538001e-03 2.762030e-01)	3.730000e+02
170.8         	-3.329321e+02	(3.534710e-05 -3.532457e-03 2.759790e-01)	3.730000e+02
171.2         	-3.329192e+02	(-1.216762e-04 -3.536063e-03 2.758257e-01)	3.730000e+02
171.6         	-3.329780e+02	(-7.960633e-05 -3.527503e-03 2.761976e-01)	3.730000e+02
172           	-3.328876e+02	(-4.580728e-05 -3.547951e-03 2.757500e-01)	3.730000e+02
172.4         	-3.328434e+02	(-9.577593e-05 -3.531665e-03 2.754374e-01)	3.730000e+02
172.8         	-3.328810e+02	(-1.324369e-04 -3.536634e-03 2.757566e-01)	3.730000e+02
173.2         	-3.329114e+02	(5.345777e-05 -3.530507e-03 2.757484e-01)	3.730000e+02
173.6         	-3.329034e+02	(-1.080764e-04 -3.527772e-03 2.759053e-01)	3.730000e+02
174           	-3.329352e+02	(-1.187198e-04 -3.532647e-03 2.760457e-01)	3.730000e+02
174.4         	-3.329497e+02	(-9.311001e-06 -3.524346e-03 2.761544e-01)	3.730000e+02
174.8         	-3.329953e+02	(-1.638676e-04 -3.531051e-03 2.762354e-01)	3.730000e+02
175.2         	-3.330007e+02	(-1.231672e-04 -3.538916e-03 2.761513e-01)	3.730000e+02
175.6         	-3.329597e+02	(-7.717567e-05 -3.534790e-03 2.759859e-01)	3.730000e+02
176           	-3.329060e+02	(-1.586916e-04 -3.542025e-03 2.756878e-01)	3.730000e+02
176.4         	-3.330004e+02	(6.053133e-05 -3.535489e-03 2.761594e-01)	3.730000e+02
176.8         	-3.329088e+02	(1.156026e-04 -3.533369e-03 2.756722e-01)	3.730000e+02
177.2         	-3.328887e+02	(-2.228508e-04 -3.530688e-03 2.757168e-01)	3.730000e+02
177.6         	-3.328674e+02	(-4.469406e-05 -3.535313e-03 2.757952e-01)	3.730000e+02
178           	-3.328518e+02	(-1.609645e-04 -3.528973e-03 2.754833e-01)	3.730000e+02
178.4         	-3.327901e+02	(-6.608949e-06 -3.541807e-03 2.755036e-01)	3.730000e+02
178.8         	-3.328535e+02	(-1.073864e-05 -3.535590e-03 2.758142e-01)	3.730000e+02
179.2         	-3.328912e+02	(1.179625e-04 -3.542576e-03 2.759423e-01)	3.730000e+02
179.6         	-3.328483e+02	(7.471711e-05 -3.551605e-03 2.757523e-01)	3.730000e+02
180           	-3.329646e+02	(-5.054889e-05 -3.536587e-03 2.761895e-01)	3.730000e+02
180.4         	-3.328360e+02	(-4.509502e-05 -3.539425e-03 2.755052e-01)	3.730000e+02
180.8         	-3.328774e+02	(-3.012346e-04 -3.529144e-03 2.756958e-01)	3.730000e+02
181.2         	-3.329071e+02	(-6.168361e-05 -3.527168e-03 2.758930e-01)	3.730000e+02
181.6         	-3.329133e+02	(-1.462275e-05 -3.529523e-03 2.757311e-01)	3.730000e+02
182           	-3.329165e+02	(4.956610e-05 -3.549836e-03 2.760719e-01)	3.730000e+02
182.4         	-3.329109e+02	(2.358580e-04 -3.534481e-03 2.759438e-01)	3.730000e+02
182.8         	-3.329497e+02	(1.142065e-04 -3.530847e-03 2.759623e-01)	3.730000e+02
183.2         	-3.329903e+02	(2.112087e-05 -3.516253e-03 2.760394e-01)	3.730000e+02
183.6         	-3.328881e+02	(-6.272185e-05 -3.525710e-03 2.757453e-01)	3.730000e+02
184           	-3.329340e+02	(-9.810601e-07 -3.535432e-03 2.761275e-01)	3.730000e+02
184.4         	-3.328478e+02	(-3.350061e-04 -3.539143e-03 2.758379e-01)	3.730000e+02
184.8         	-3.329946e+02	(2.838189e-05 -3.532015e-03 2.763699e-01)	3.730000e+02
185.2         	-3.329378e+02	(9.065397e-06 -3.531847e-03 2.761591e-01)	3.730000e+02
185.6         	-3.328838e+02	(-5.358074e-05 -3.532416e-03 2.759415e-01)	3.730000e+02
186           	-3.328718e+02	(-4.576759e-05 -3.527276e-03 2.756503e-01)	3.730000e+02
186.4         	-3.328265e+02	(-4.396298e-05 -3.540137e-03 2.753935e-01)	3.730000e+02
186.8         	-3.328979e+02	(4.550703e-05 -3.538751e-03 2.759806e-01)	3.730000e+02
187.2         	-3.328588e+02	(-7.263303e-05 -3.533370e-03 2.757231e-01)	3.730000e+02
187.6         	-3.328947e+02	(-2.030451e-05 -3.539590e-03 2.758328e-01)	3.730000e+02
188           	-3.328574e+02	(1.894374e-04 -3.533567e-03 2.756737e-01)	3.730000e+02
188.4         	-3.328248e+02	(6.705696e-05 -3.543461e-03 2.754823e-01)	3.730000e+02
188.8         	-3.328687e+02	(-3.254640e-04 -3.529938e-03 2.758333e-01)	3.730000e+02
189.2         	-3.329012e+02	(2.030680e-04 -3.534746e-03 2.761120e-01)	3.730000e+02
189.6         	-3.329668e+02	(1.032823e-04 -3.533142e-03 2.758658e-01)	3.730000e+02
190           	-3.330090e+02	(1.428106e-04 -3.520760e-03 2.760372e-01)	3.730000e+02
190.4         	-3.329872e+02	(-1.107695e-04 -3.538687e-03 2.760436e-01)	3.730000e+02
190.8         	-3.329890e+02	(-1.666529e-04 -3.535201e-03 2.760437e-01)	3.730000e+02
191.2         	-3.329256e+02	(-8.678982e-05 -3.524456e-03 2.758555e-01)	3.730000e+02
