# Region type : patch rightWall
# Faces       : 1296
# Area        : 5.400000e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(heatTransferCoeff(T))	areaAverage(wallShearStress)	areaAverage(T)
154.8         	-3.119235e+02	(-7.034894e-05 8.223728e-03 4.704164e-01)	3.130000e+02
155.2         	-3.119693e+02	(-8.901887e-05 8.213863e-03 4.707031e-01)	3.130000e+02
155.6         	-3.120057e+02	(-7.679111e-05 8.227535e-03 4.707435e-01)	3.130000e+02
156           	-3.119650e+02	(-2.471422e-05 8.209037e-03 4.701255e-01)	3.130000e+02
156.4         	-3.119722e+02	(-1.162440e-04 8.202880e-03 4.703565e-01)	3.130000e+02
156.8         	-3.119840e+02	(-2.039099e-05 8.216752e-03 4.704726e-01)	3.130000e+02
157.2         	-3.119765e+02	(-9.786543e-05 8.211918e-03 4.705252e-01)	3.130000e+02
157.6         	-3.119355e+02	(9.592844e-05 8.224235e-03 4.704071e-01)	3.130000e+02
158           	-3.119058e+02	(-5.573133e-05 8.219350e-03 4.699129e-01)	3.130000e+02
158.4         	-3.119776e+02	(1.326731e-05 8.220962e-03 4.707546e-01)	3.130000e+02
158.8         	-3.119685e+02	(1.608874e-04 8.215735e-03 4.707572e-01)	3.130000e+02
159.2         	-3.119883e+02	(1.280843e-04 8.204634e-03 4.705525e-01)	3.130000e+02
159.6         	-3.119580e+02	(-1.083554e-04 8.227906e-03 4.704073e-01)	3.130000e+02
160           	-3.119088e+02	(-2.111219e-04 8.212780e-03 4.698833e-01)	3.130000e+02
160.4         	-3.119431e+02	(4.298174e-05 8.224644e-03 4.706237e-01)	3.130000e+02
160.8         	-3.118851e+02	(1.241450e-04 8.206723e-03 4.702010e-01)	3.130000e+02
161.2         	-3.119307e+02	(1.803307e-04 8.220867e-03 4.705858e-01)	3.130000e+02
161.6         	-3.119651e+02	(1.300433e-04 8.213381e-03 4.706485e-01)	3.130000e+02
162           	-3.120167e+02	(-6.497194e-05 8.231835e-03 4.710032e-01)	3.130000e+02
162.4         	-3.119361e+02	(-2.318160e-05 8.216495e-03 4.702313e-01)	3.130000e+02
162.8         	-3.119551e+02	(-2.782397e-05 8.232362e-03 4.706478e-01)	3.130000e+02
163.2         	-3.119754e+02	(-9.201615e-05 8.225639e-03 4.708429e-01)	3.130000e+02
163.6         	-3.119626e+02	(-1.085166e-04 8.215245e-03 4.707058e-01)	3.130000e+02
164           	-3.120010e+02	(-7.004114e-05 8.213554e-03 4.709125e-01)	3.130000e+02
164.4         	-3.120297e+02	(-9.232846e-06 8.223000e-03 4.710078e-01)	3.130000e+02
164.8         	-3.120542e+02	(-2.415585e-05 8.231099e-03 4.711507e-01)	3.130000e+02
165.2         	-3.119916e+02	(1.643753e-04 8.213027e-03 4.708570e-01)	3.130000e+02
165.6         	-3.120117e+02	(1.572117e-04 8.218816e-03 4.710127e-01)	3.130000e+02
166           	-3.119473e+02	(1.034914e-04 8.213958e-03 4.701629e-01)	3.130000e+02
166.4         	-3.120245e+02	(2.022742e-04 8.216894e-03 4.708755e-01)	3.130000e+02
166.8         	-3.120058e+02	(1.234290e-04 8.198314e-03 4.706934e-01)	3.130000e+02
167.2         	-3.119750e+02	(5.439286e-05 8.213356e-03 4.706587e-01)	3.130000e+02
167.6         	-3.119931e+02	(1.010690e-05 8.215469e-03 4.705681e-01)	3.130000e+02
168           	-3.119604e+02	(-2.344023e-04 8.202345e-03 4.703064e-01)	3.130000e+02
168.4         	-3.119382e+02	(1.526070e-05 8.198311e-03 4.701900e-01)	3.130000e+02
168.8         	-3.120081e+02	(8.530753e-05 8.229112e-03 4.708218e-01)	3.130000e+02
169.2         	-3.120225e+02	(-3.283830e-05 8.222682e-03 4.709991e-01)	3.130000e+02
169.6         	-3.119980e+02	(8.381932e-05 8.221472e-03 4.707591e-01)	3.130000e+02
170           	-3.119502e+02	(-5.021682e-05 8.232055e-03 4.702104e-01)	3.130000e+02
170.4         	-3.119999e+02	(-2.423090e-04 8.229887e-03 4.706077e-01)	3.130000e+02
170.8         	-3.119199e+02	(-1.670293e-04 8.215152e-03 4.702683e-01)	3.130000e+02
171.2         	-3.119024e+02	(-1.861683e-04 8.205286e-03 4.703833e-01)	3.130000e+02
171.6         	-3.119435e+02	(1.093858e-04 8.241692e-03 4.706303e-01)	3.130000e+02
172           	-3.119782e+02	(-2.038759e-04 8.222713e-03 4.706127e-01)	3.130000e+02
172.4         	-3.119699e+02	(-1.351209e-05 8.218577e-03 4.706872e-01)	3.130000e+02
172.8         	-3.119042e+02	(2.143530e-04 8.221653e-03 4.701704e-01)	3.130000e+02
173.2         	-3.120554e+02	(-3.977251e-05 8.209509e-03 4.712262e-01)	3.130000e+02
173.6         	-3.119483e+02	(1.914423e-04 8.206905e-03 4.702351e-01)	3.130000e+02
174           	-3.119436e+02	(-6.913076e-05 8.223206e-03 4.704702e-01)	3.130000e+02
174.4         	-3.119491e+02	(-6.774252e-05 8.230185e-03 4.705907e-01)	3.130000e+02
174.8         	-3.119056e+02	(5.587078e-06 8.221760e-03 4.702274e-01)	3.130000e+02
175.2         	-3.119265e+02	(5.134851e-05 8.208203e-03 4.706296e-01)	3.130000e+02
175.6         	-3.119537e+02	(6.165730e-05 8.217384e-03 4.707495e-01)	3.130000e+02
176           	-3.119576e+02	(1.923205e-04 8.215545e-03 4.707838e-01)	3.130000e+02
176.4         	-3.119808e+02	(1.150190e-04 8.221183e-03 4.707703e-01)	3.130000e+02
176.8         	-3.119957e+02	(-1.009820e-04 8.225998e-03 4.710247e-01)	3.130000e+02
177.2         	-3.119769e+02	(7.678237e-06 8.220990e-03 4.706713e-01)	3.130000e+02
177.6         	-3.119768e+02	(3.895325e-05 8.207858e-03 4.704488e-01)	3.130000e+02
178           	-3.119674e+02	(-1.925649e-04 8.225052e-03 4.707256e-01)	3.130000e+02
178.4         	-3.120093e+02	(-1.177927e-04 8.218032e-03 4.707037e-01)	3.130000e+02
178.8         	-3.119140e+02	(-7.985185e-05 8.218335e-03 4.701206e-01)	3.130000e+02
179.2         	-3.119931e+02	(-9.848260e-05 8.200639e-03 4.705488e-01)	3.130000e+02
179.6         	-3.119509e+02	(-1.730431e-04 8.207626e-03 4.707141e-01)	3.130000e+02
180           	-3.119708e+02	(-1.335684e-04 8.216609e-03 4.707047e-01)	3.130000e+02
180.4         	-3.120084e+02	(-5.528600e-05 8.214708e-03 4.711676e-01)	3.130000e+02
180.8         	-3.119830e+02	(1.417898e-05 8.219388e-03 4.706288e-01)	3.130000e+02
181.2         	-3.118772e+02	(3.740192e-05 8.213499e-03 4.700633e-01)	3.130000e+02
181.6         	-3.119497e+02	(1.006575e-04 8.218701e-03 4.708079e-01)	3.130000e+02
182           	-3.119258e+02	(-7.584030e-05 8.214925e-03 4.702627e-01)	3.130000e+02
182.4         	-3.119599e+02	(-1.844759e-05 8.217441e-03 4.707059e-01)	3.130000e+02
182.8         	-3.119737e+02	(-1.810663e-04 8.217186e-03 4.707275e-01)	3.130000e+02
183.2         	-3.119560e+02	(-3.909301e-05 8.219261e-03 4.707138e-01)	3.130000e+02
183.6         	-3.119484e+02	(-4.051570e-05 8.221326e-03 4.705480e-01)	3.130000e+02
184           	-3.120760e+02	(-1.210673e-04 8.207347e-03 4.706316e-01)	3.130000e+02
184.4         	-3.119440e+02	(-4.389772e-06 8.204246e-03 4.702706e-01)	3.130000e+02
184.8         	-3.120013e+02	(3.769740e-05 8.229456e-03 4.704798e-01)	3.130000e+02
185.2         	-3.119825e+02	(1.127890e-05 8.208616e-03 4.706019e-01)	3.130000e+02
185.6         	-3.119734e+02	(-1.975661e-04 8.224237e-03 4.703729e-01)	3.130000e+02
186           	-3.120010e+02	(-9.767706e-05 8.217493e-03 4.705042e-01)	3.130000e+02
186.4         	-3.119527e+02	(4.364325e-05 8.212185e-03 4.705293e-01)	3.130000e+02
186.8         	-3.119109e+02	(3.593571e-05 8.208383e-03 4.700729e-01)	3.130000e+02
187.2         	-3.119961e+02	(1.455576e-05 8.211451e-03 4.706848e-01)	3.130000e+02
187.6         	-3.120219e+02	(1.003432e-04 8.217423e-03 4.710334e-01)	3.130000e+02
188           	-3.120194e+02	(1.029727e-04 8.218998e-03 4.707800e-01)	3.130000e+02
188.4         	-3.119872e+02	(1.391424e-04 8.228862e-03 4.708181e-01)	3.130000e+02
188.8         	-3.119991e+02	(8.945128e-05 8.221131e-03 4.706741e-01)	3.130000e+02
189.2         	-3.120023e+02	(4.104774e-05 8.223464e-03 4.704422e-01)	3.130000e+02
